SEMANA,FECHA,TURNO,EXTRUSORA,OPERADOR,N° DE PEDIDO,NOMBRE DE PEDIDO,CLAVE SAP,TIPO DE PRODUCTO,MEDIDA DE LA BOLSA,TRATADO,ANCHO DE PELICULA,N° DE ROLLO,CALIBRE PEDIDO,CALIBRE REAL,MOTIVO DEL CORTE,HORA INICIO,HORA FINAL,KILOS/HORA,PRODUCTO CONFORME,% DE PRODUCTO CONFORME,RECUP.,% DE RECUP,BASURA,% DE BASURA,CONSUMO MP,% MATERIA PRIMA,REC.AREA ROLLO,REC.AREA SELLADO,RECUPERADO DEVOLUCION ROLLO,HORAS DE TRABAJO,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",1,6,ARMANDO A.,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X59,1 CARA,92.0 CM,12,54.00,60.1,CORTE NORMAL,04:45 AM,08:45 AM,57.75,231,100.00%,0,0.00%,0,0.00%,231,100.00%,,,,4.00,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",1,6,ARMANDO A.,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X59,1 CARA,92.0 CM,13,54.00,57,CORTE NORMAL,08:45 AM,12:23 PM,57.52,209,100.00%,0,0.00%,0,0.00%,209,100.00%,,,,3.63,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",1,13,ARMANDO A.,SAP-090719,MONTERREY,MTRY-002,ROLLO,20X30,N/A,40.0 CM,3,28.00,27,CORTE NORMAL,04:15 AM,12:25 PM,18.49,151,100.00%,0,0.00%,0,0.00%,151,100.00%,,,,8.17,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",1,11,ARMANDO A.,SAP-2348,ULTRAHIELO,ULTR-001,HIELO,25X57,1 CARA,57.0 CM,0,158.10,0,CORTE NORMAL,11:10 AM,11:30 AM,0.00,0,0.00%,5,83.33%,1,#DIV/0!,6,#DIV/0!,,,,0.33,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",1,11,ARMANDO A.,SAP-2348,ULTRAHIELO,ULTR-001,HIELO,25X57,1 CARA,57.0 CM,1,158.10,164.2,CORTE NORMAL,11:30 AM,12:47 PM,45.97,59,100.00%,0,0.00%,0,0.00%,59,100.00%,,,,1.28,,,,,,,,,,,,,,,,,,
,"miércoles, 10 de julio de 2019",2,5,J.MANUEL,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,22,28.00,30.2,CORTE NORMAL,12:42 PM,05:00 PM,20.93,90,100.00%,0,0.00%,0,0.00%,90,100.00%,,,,4.30,,,,,,,,,,,,,,,,,,
,"miércoles, 10 de julio de 2019",2,5,J.MANUEL,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,24,28.00,29.5,CORTE NORMAL,05:00 PM,08:25 PM,21.07,72,100.00%,0,0.00%,0,0.00%,72,100.00%,,,,3.42,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",2,6,J.MANUEL,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X59,1 CARA,92.0 CM,14,54.00,58.21,CORTE NORMAL,12:23 PM,04:00 PM,58.06,210,100.00%,0,0.00%,0,0.00%,210,100.00%,,,,3.62,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",2,6,J.MANUEL,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X59,1 CARA,92.0 CM,15,54.00,57.25,CORTE NORMAL,04:00 PM,08:00 PM,56.00,224,100.00%,0,0.00%,0,0.00%,224,100.00%,,,,4.00,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",2,8,J.MANUEL,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,14,162.75,165.08,CORTE NORMAL,12:13 PM,03:44 PM,50.90,179,100.00%,0,0.00%,0,0.00%,179,100.00%,,,,3.52,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",2,8,J.MANUEL,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,15,162.75,168.7,CORTE NORMAL,03:44 PM,06:35 PM,49.47,141,100.00%,0,0.00%,0,0.00%,141,100.00%,,,,2.85,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",2,8,J.MANUEL,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,16,162.75,167.86,CORTE NORMAL,06:35 PM,08:30 PM,50.09,96,100.00%,0,0.00%,0,0.00%,96,100.00%,,,,1.92,,,,,,,,,,,,,,,,,,
,"miércoles, 10 de julio de 2019",2,10,J.MANUEL,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,23,28.00,29.09,CORTE NORMAL,12:18 PM,08:08 PM,20.43,160,100.00%,0,0.00%,0,0.00%,160,100.00%,,,,7.83,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",2,11,J.MANUEL,SAP-2348,ULTRAHIELO,ULTR-001,HIELO,25X57,1 CARA,57.0 CM,2,158.10,167.2,CORTE NORMAL,12:47 PM,03:50 PM,47.54,145,100.00%,0,0.00%,0,0.00%,145,100.00%,,,,3.05,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",2,11,J.MANUEL,SAP-2348,ULTRAHIELO,ULTR-001,HIELO,25X57,1 CARA,57.0 CM,3,158.10,164.15,CAMBIO DE MEDIDA,03:50 PM,06:09 PM,41.44,96,88.89%,12,11.11%,0,0.00%,108,100.00%,,,,2.32,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",2,11,J.MANUEL,SAP-2314D,PAPALOAPAN,PPLO-004,PLANA BD,40X60,1 CARA,60.0 CM,1,198.00,197.46,CORTE NORMAL,06:09 PM,07:25 PM,43.42,55,98.21%,1,1.79%,0,0.00%,56,100.00%,,,,1.27,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",2,11,J.MANUEL,SAP-2314D,PAPALOAPAN,PPLO-004,PLANA BD,40X60,1 CARA,60.0 CM,2,198.00,193.08,CORTE NORMAL,07:25 PM,09:10 PM,45.71,80,100.00%,0,0.00%,0,0.00%,80,100.00%,,,,1.75,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",2,13,J.MANUEL,SAP-090719,MONTERREY,MTRY-002,ROLLO,20X30,N/A,40.0 CM,4,28.00,27.36,INESTABILIDAD,12:25 PM,02:07 PM,18.24,31,93.94%,2,6.06%,0,0.00%,33,100.00%,,,,1.70,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",2,13,J.MANUEL,SAP-090719,MONTERREY,MTRY-002,ROLLO,20X30,N/A,40.0 CM,5,28.00,26.82,INESTABILIDAD,02:30 PM,06:05 PM,18.14,65,92.72%,5.1,7.28%,0,0.00%,70.1,100.00%,,,,3.58,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",2,13,J.MANUEL,SAP-090719,MONTERREY,MTRY-002,ROLLO,20X30,N/A,40.0 CM,6,28.00,27.4,CORTE NORMAL,06:45 PM,09:00 PM,18.67,42,100.00%,0,0.00%,0,0.00%,42,100.00%,,,,2.25,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",3,11,MARCIAL,SAP-2314D,PAPALOAPAN,PPLO-004,PLANA BD,40X60,1 CARA,60.0 CM,3,198.00,187.19,CORTE NORMAL,09:10 PM,11:13 PM,42.44,87,100.00%,0,0.00%,0,0.00%,87,100.00%,,,,2.05,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",3,11,MARCIAL,SAP-2352,YOGURT LA PAZ,YOPZ-002,PLANA BD,20X35,1 CARA,35.0 CM,0,181.90,0,CAMBIO DE MEDIDA,11:05 PM,11:13 PM,0.00,0,0.00%,4,100.00%,0,#DIV/0!,4,#DIV/0!,,,,0.13,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",3,8,MARCIAL,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,17,162.75,168.25,CORTE NORMAL,08:30 PM,11:20 PM,51.53,146,100.00%,0,0.00%,0,0.00%,146,100.00%,,,,2.83,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",3,6,MARCIAL,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X59,1 CARA,92.0 CM,16,54.00,56.32,CORTE NORMAL,08:00 PM,12:30 AM,56.44,254,100.00%,0,0.00%,0,0.00%,254,100.00%,,,,4.50,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",3,11,MARCIAL,SAP-2352,YOGURT LA PAZ,YOPZ-002,PLANA BD,20X35,1 CARA,35.0 CM,1,181.90,176.02,CORTE NORMAL,11:13 PM,01:02 AM,39.08,71,100.00%,0,0.00%,0,0.00%,71,100.00%,,,,1.82,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",3,8,MARCIAL,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,18,162.75,173.85,CORTE NORMAL,11:20 PM,01:20 AM,51.50,103,100.00%,0,0.00%,0,0.00%,103,100.00%,,,,2.00,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",3,13,MARCIAL,SAP-090719,MONTERREY,MTRY-002,ROLLO,20X30,N/A,40.0 CM,7,28.00,30,CORTE NORMAL,09:00 PM,02:35 AM,17.91,100,93.37%,7.1,6.63%,0,0.00%,107.1,100.00%,,,,5.58,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",3,8,MARCIAL,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,19,162.75,170.36,PARO DE MAQUINA,01:20 AM,03:27 AM,50.08,106,100.00%,0,0.00%,0,0.00%,106,100.00%,,,,2.12,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",3,6,MARCIAL,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X59,1 CARA,92.0 CM,17,54.00,58.64,CORTE NORMAL,12:30 AM,04:40 AM,56.40,235,100.00%,0,0.00%,0,0.00%,235,100.00%,,,,4.17,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",3,11,MARCIAL,SAP-2352,YOGURT LA PAZ,YOPZ-002,PLANA BD,20X35,1 CARA,35.0 CM,2,181.90,172.08,CORTE NORMAL,01:02 AM,04:15 AM,39.17,126,92.65%,10,7.35%,0,0.00%,136,100.00%,,,,3.22,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",3,5,MARCIAL,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,25,28.00,28.36,CORTE NORMAL,08:25 PM,04:25 AM,20.75,166,100.00%,0,0.00%,0,0.00%,166,100.00%,,,,8.00,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",3,10,MARCIAL,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,26,28.00,29.89,CORTE NORMAL,08:08 PM,04:30 AM,20.44,171,100.00%,0,0.00%,0,0.00%,171,100.00%,,,,8.37,,,,,,,,,,,,,,,,,,
28,"jueves, 11 de julio de 2019",1,5,ANDRES,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,28,28.00,26.7,CORTE NORMAL,04:25 AM,12:20 PM,20.72,164,100.00%,0,0.00%,0,0.00%,164,100.00%,,,,7.92,,,,,,,,,,,,,,,,,,
28,"jueves, 11 de julio de 2019",1,6,ANDRES,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X59,1 CARA,92.0 CM,18,54.00,57.8,CORTE NORMAL,04:40 AM,08:20 AM,55.91,205,100.00%,0,0.00%,0,0.00%,205,100.00%,,,,3.67,,,,,,,,,,,,,,,,,,
28,"jueves, 11 de julio de 2019",1,6,ANDRES,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X59,1 CARA,92.0 CM,19,54.00,56.8,CORTE NORMAL,08:20 AM,12:10 PM,54.78,210,95.45%,10,4.55%,0,0.00%,220,100.00%,,,,3.83,,,,,,,,,,,,,,,,,,
28,"jueves, 11 de julio de 2019",1,6,ANDRES,SAP-2359,SER. AGROTECNICO,AGRL-001,CAMISETA AD,29+17X57,2 CARAS,92.0 CM,0,110.00,0,CAMBIO DE MEDIDA,12:10 PM,12:30 PM,0.00,0,0.00%,8,94.12%,0.5,#DIV/0!,8.5,#DIV/0!,,,,0.33,,,,,,,,,,,,,,,,,,
28,"jueves, 11 de julio de 2019",1,10,ANDRES,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,27,28.00,29.5,PARO DE MAQUINA,04:30 AM,10:45 AM,20.16,126,100.00%,0,0.00%,0,0.00%,126,100.00%,,,,6.25,,,,,,,,,,,,,,,,,,
28,"jueves, 11 de julio de 2019",1,11,ANDRES,SAP-2352,YOGURT LA PAZ,YOPZ-002,PLANA BD,20X35,1 CARA,35.0 CM,3,181.90,175.3,CORTE NORMAL,04:15 AM,06:52 AM,38.60,101,100.00%,0,0.00%,0,0.00%,101,100.00%,,,,2.62,,,,,,,,,,,,,,,,,,
28,"jueves, 11 de julio de 2019",1,11,ANDRES,SAP-2352,YOGURT LA PAZ,YOPZ-002,PLANA BD,20X35,1 CARA,35.0 CM,4,181.90,177.4,CORTE NORMAL,06:52 AM,09:32 AM,39.38,105,100.00%,0,0.00%,0,0.00%,105,100.00%,,,,2.67,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",1,11,ANDRES,SAP-2352,YOGURT LA PAZ,YOPZ-002,PLANA BD,20X35,1 CARA,35.0 CM,5,181.90,169.2,CORTE NORMAL,09:32 AM,12:20 PM,39.64,111,100.00%,0,0.00%,0,0.00%,111,100.00%,,,,2.80,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",1,13,ANDRES,SAP-090719,MONTERREY,MTRY-002,ROLLO,20X30,N/A,40.0 CM,8,28.00,31,CORTE NORMAL,03:38 AM,06:09 AM,18.68,47,100.00%,0,0.00%,0,0.00%,47,100.00%,,,,2.52,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",1,13,ANDRES,SAP-100719,MONTERREY,MTRY-001,ROLLO,15X27,N/A,30.0 CM,0,27.00,0,CAMBIO DE MEDIDA,06:05 AM,06:09 AM,0.00,0,0.00%,1,100.00%,0,#DIV/0!,1,#DIV/0!,,,,0.07,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",1,13,ANDRES,SAP-100719,MONTERREY,MTRY-001,ROLLO,15X27,N/A,30.0 CM,1,27.00,26.3,CORTE NORMAL,06:09 AM,12:45 PM,15.76,104,100.00%,0,0.00%,0,0.00%,104,100.00%,,,,6.60,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",2,6,MARCIAL,SAP-2359,SER. AGROTECNICO,AGRL-001,CAMISETA AD,29+17X57,2 CARAS,92.0 CM,1,110.00,103.32,CORTE NORMAL,12:30 PM,02:30 PM,50.00,100,100.00%,0,0.00%,0,0.00%,100,100.00%,,,,2.00,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",2,11,MARCIAL,SAP-2352,YOGURT LA PAZ,YOPZ-002,PLANA BD,20X35,1 CARA,35.0 CM,6,181.90,171.16,CORTE NORMAL,12:20 PM,03:00 PM,40.13,107,100.00%,0,0.00%,0,0.00%,107,100.00%,,,,2.67,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",2,11,MARCIAL,SAP-2352,YOGURT LA PAZ,YOPZ-002,PLANA BD,20X35,1 CARA,35.0 CM,7,181.90,178.5,CORTE NORMAL,03:00 PM,05:50 PM,39.88,113,100.00%,0,0.00%,0,0.00%,113,100.00%,,,,2.83,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",2,11,MARCIAL,SAP-2352,YOGURT LA PAZ,YOPZ-002,PLANA BD,20X35,1 CARA,35.0 CM,8,181.90,173.77,CORTE NORMAL,05:50 PM,08:30 PM,38.25,102,100.00%,0,0.00%,0,0.00%,102,100.00%,,,,2.67,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",2,6,MARCIAL,SAP-2359,SER. AGROTECNICO,AGRL-001,CAMISETA AD,29+17X57,2 CARAS,92.0 CM,2,110.00,108.27,CORTE NORMAL,02:30 PM,06:30 PM,49.75,199,100.00%,0,0.00%,0,0.00%,199,100.00%,,,,4.00,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",2,5,MARCIAL,SAP-050719,MONTERREY,MRTY-003,ROLLO,25X35,N/A,50.0 CM,29,28.00,29.1,CORTE NORMAL,12:20 PM,07:05 PM,20.89,141,100.00%,0,0.00%,0,0.00%,141,100.00%,,,,6.75,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",2,13,MARCIAL,SAP-100719,MONTERREY,MRTY-001,ROLLO,15X27,N/A,30.0 CM,2,27.00,28.7,CORTE NORMAL,12:45 PM,08:14 PM,15.77,118,100.00%,0,0.00%,0,0.00%,118,100.00%,,,,7.48,,,,,,,,,,,,,,,,,,
28,"jueves, 11 de julio de 2019",2,6,MARCIAL,SAP-2359A,SER. AGROTECNICO,AGRN-001,CAMISETA AD,29+17X57,2 CARAS,92.0 CM,1,110.00,104.82,CAMBIO DE MEDIDA,06:30 PM,08:30 PM,48.50,97,100.00%,0,0.00%,0,0.00%,97,100.00%,,,,2.00,,,,,,,,,,,,,,,,,,
28,"jueves, 11 de julio de 2019",3,11,MARCIAL,SAP-2352,YOGURT LA PAZ,YOPZ-002,PLANA BD,20X35,1 CARA,35.0 CM,9,181.90,177.84,CORTE NORMAL,08:30 PM,11:00 PM,39.60,99,100.00%,0,0.00%,0,0.00%,99,100.00%,,,,2.50,,,,,,,,,,,,,,,,,,
28,"jueves, 11 de julio de 2019",3,6,MARCIAL,SAP-2359A,SER. AGROTECNICO,AGRN-001,CAMISETA AD,29+17X57,2 CARAS,92.0 CM,2,110.00,111.74,CORTE NORMAL,08:30 PM,12:43 AM,49.57,209,100.00%,0,0.00%,0,0.00%,209,100.00%,,,,4.22,,,,,,,,,,,,,,,,,,
28,"jueves, 11 de julio de 2019",3,11,MARCIAL,SAP-2352,YOGURT LA PAZ,YOPZ-002,PLANA BD,20X35,1 CARA,35.0 CM,10,181.90,178.3,CORTE NORMAL,11:00 PM,01:15 AM,38.67,87,100.00%,0,0.00%,0,0.00%,87,100.00%,,,,2.25,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",3,11,MARCIAL,SAP-2352,YOGURT LA PAZ,YOPZ-002,PLANA BD,20X35,1 CARA,35.0 CM,11,181.90,176.22,CORTE NORMAL,01:15 AM,03:30 AM,36.44,82,100.00%,0,0.00%,0,0.00%,82,100.00%,,,,2.25,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",3,11,MARCIAL,SAP-2352A,YOGURT LA PAZ,YOPZ-003,PLANA BD,33X50,1 CARA,50.0 CM,0,267.50,0,CAMBIO DE MEDIDA,03:25 AM,03:30 AM,0.00,0,0.00%,4,100.00%,0,#DIV/0!,4,#DIV/0!,,,,0.08,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",3,6,MARCIAL,SAP-2359B,SER. AGROTECNICO,AGRS-001,CAMISETA AD,29+17X57,2 CARAS,92.0 CM,1,110.00,107.61,CORTE NORMAL,12:43 AM,04:17 AM,49.91,178,100.00%,0,0.00%,0,0.00%,178,100.00%,,,,3.57,,,,,,,,,,,,,,,,,,
,"jueves, 11 de julio de 2019",3,5,MARCIAL,SAP-110719,PROINVEL ,PROI-18,ROLLO,25X35,N/A,50.0 CM,1,28.00,29.89,CORTE NORMAL,07:05 PM,04:10 AM,20.70,188,100.00%,0,0.00%,0,0.00%,188,100.00%,,,,9.08,,,,,,,,,,,,,,,,,,
28,"jueves, 11 de julio de 2019",3,13,MARCIAL,SAP-100719,MONTERREY,MRTY-001,ROLLO,15X27,N/A,30.0 CM,3,27.00,28.16,CORTE NORMAL,08:14 PM,04:25 AM,15.76,129,100.00%,0,0.00%,0,0.00%,129,100.00%,,,,8.18,,,,,,,,,,,,,,,,,,
28,"jueves, 11 de julio de 2019",3,11,MARCIAL,SAP-2352A,YOGURT LA PAZ,YOPZ-003,PLANA BD,33X50,1 CARA,50.0 CM,1,267.50,257.33,CORTE NORMAL,03:30 AM,04:50 AM,47.25,63,100.00%,0,0.00%,0,0.00%,63,100.00%,,,,1.33,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",1,5,ANDRES,SAP-110719,PROINVEL ,PROI-18,ROLLO,25X35,N/A,50.0 CM,2,28.00,29.5,CORTE NORMAL,04:10 AM,10:18 AM,20.71,127,100.00%,0,0.00%,0,0.00%,127,100.00%,,,,6.13,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",1,5,ANDRES,SAP-110719,PROINVEL ,PROI-18,ROLLO,25X35,N/A,50.0 CM,3,28.00,28.8,CORTE NORMAL,10:18 AM,11:20 AM,17.42,18,0,0,0.00%,0,0.00%,18,0.00%,0%,,,1.03,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",1,5,ANDRES,SAP-110719,PROINVEL ,PROI-18,ROLLO,25X35,N/A,50.0 CM,0,28.00,0,LIMPIEZA DE BOQUILLA,11:20 AM,11:33 AM,0.00,0,0.00%,1,50.00%,1,#DIV/0!,2,#DIV/0!,,,,0.22,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",1,6,ANDRES,SAP-2359B,SER. AGROTECNICO,AGRS-001,CAMISETA AD,29+17X57,2 CARAS,92.0 CM,2,110.00,112.2,CORTE NORMAL,04:17 AM,06:55 AM,50.13,132,100.00%,0,0.00%,0,0.00%,132,100.00%,,,,2.63,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",1,6,ANDRES,SAP-2359C,SER. AGROTECNICO,AGRT-001,CAMISETA AD,29+17X57,2 CARAS,92.0 CM,0,110.00,0,CAMBIO DE MEDIDA,06:53 AM,06:55 AM,0.00,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,,,,0.03,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",1,6,ANDRES,SAP-2359C,SER. AGROTECNICO,AGRT-001,CAMISETA AD,29+17X57,2 CARAS,92.0 CM,1,110.00,105.3,CORTE NORMAL,06:55 AM,09:50 AM,49.71,145,100.00%,0,0.00%,0,0.00%,145,100.00%,,,,2.92,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",1,6,ANDRES,SAP-2359C,SER. AGROTECNICO,AGRT-001,CAMISETA AD,29+17X57,2 CARAS,92.0 CM,2,110.00,107,CORTE NORMAL,09:50 AM,01:06 PM,50.51,165,100.00%,0,0.00%,0,0.00%,165,100.00%,,,,3.27,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",1,6,ANDRES,SAP-2359D,SER. AGROTECNICO,AGRX-001,CAMISETA AD,29+17X57,2 CARAS,92.0 CM,0,110.00,0,CAMBIO DE MEDIDA,01:06 PM,01:08 PM,0.00,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,,,,0.03,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",1,11,ANDRES,SAP-2352A,YOGURT LA PAZ,YOPZ-003,PLANA BD,33X50,1 CARA,50.0 CM,2,267.50,262.6,CORTE NORMAL,04:50 AM,07:43 AM,46.13,133,100.00%,0,0.00%,0,0.00%,133,100.00%,,,,2.88,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",1,11,ANDRES,SAP-2352A,YOGURT LA PAZ,YOPZ-003,PLANA BD,33X50,1 CARA,50.0 CM,3,267.50,262.2,CORTE NORMAL,07:43 AM,10:50 AM,44.92,140,100.00%,0,0.00%,0,0.00%,140,100.00%,,,,3.12,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",1,11,ANDRES,SAP-2353,QUESOS MANCHEGO LA PAZ,YOPZ-001,PLANA BD,33X46,1 CARA,46.0 CM,0,267.50,0,CAMBIO DE MEDIDA,10:50 AM,10:50 AM,#DIV/0!,0,0.00%,2,100.00%,0,#DIV/0!,2,#DIV/0!,,,,0.00,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",1,11,ANDRES,SAP-2353,QUESOS MANCHEGO LA PAZ,YOPZ-001,PLANA BD,33X46,1 CARA,46.0 CM,1,267.50,264.3,CORTE NORMAL,10:50 AM,12:35 PM,44.57,78,100.00%,0,0.00%,0,0.00%,78,100.00%,,,,1.75,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",1,13,ANDRES,SAP-100719,MONTERREY,MRTY-001,ROLLO,15X27,N/A,30.0 CM,4,27.00,29.3,CORTE NORMAL,04:25 AM,12:29 PM,15.62,126,100.00%,0,0.00%,0,0.00%,126,100.00%,,,,8.07,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",2,5,J.MANUEL,SAP-110719,PROINVEL ,PROI-18,ROLLO,25X35,N/A,50.0 CM,4,28.00,27.09,CORTE NORMAL,11:33 AM,08:18 PM,20.69,181,100.00%,0,0.00%,0,0.00%,181,100.00%,,,,8.75,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",2,6,J.MANUEL,SAP-2359D,SER. AGROTECNICO,AGRX-001,CAMISETA AD,29+17X57,2 CARAS,92.0 CM,1,110.00,106,CORTE NORMAL,01:08 PM,04:08 PM,48.67,146,100.00%,0,0.00%,0,0.00%,146,100.00%,,,,3.00,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",2,6,J.MANUEL,SAP-2359D,SER. AGROTECNICO,AGRX-001,CAMISETA AD,29+17X57,2 CARAS,92.0 CM,2,110.00,107.78,CAMBIO DE MEDIDA,04:08 PM,07:30 PM,46.34,156,95.12%,8,4.88%,0,0.00%,164,100.00%,,,,3.37,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",2,6,J.MANUEL,SAP-2362,EL CORTE INGLES,COIN-003,PLANA AD,38X55+5+10,2 CARAS,70.0 CM,1,220.00,192.33,CORTE NORMAL,07:30 PM,08:45 PM,48.80,61,100.00%,0,0.00%,0,0.00%,61,100.00%,,,,1.25,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",2,6,J.MANUEL,SAP-2362,EL CORTE INGLES,COIN-003,PLANA AD,38X55+5+10,2 CARAS,70.0 CM,2,220.00,193.51,BAJADA DE GLOBO,08:45 PM,09:40 PM,43.64,40,88.89%,5,11.11%,0,0.00%,45,100.00%,,,,0.92,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",2,11,J.MANUEL,SAP-2353,QUESOS MANCHEGO LA PAZ,YOPZ-001,PLANA BD,33X46,1 CARA,46.0 CM,2,267.50,268.1,CORTE NORMAL,12:35 PM,03:50 PM,44.92,146,100.00%,0,0.00%,0,0.00%,146,100.00%,,,,3.25,,,,,,,,,,,,,,,,,,
28,"viernes, 12 de julio de 2019",2,11,J.MANUEL,SAP-2353,QUESOS MANCHEGO LA PAZ,YOPZ-001,PLANA BD,33X46,1 CARA,46.0 CM,3,267.50,258.1,CAMBIO DE MEDIDA,03:50 PM,06:26 PM,40.77,106,89.08%,13,10.92%,0,0.00%,119,100.00%,,,,2.60,,,,,,,,,,,,,,,,,,
